id,logtime,interactionid
151928862002126339,2018-02-22 09:36:49.209,6237549395305171961
151928865000117327,2018-02-22 09:37:00.862,9205951341334740937
151928865000756413,2018-02-22 09:37:07.193,4728814638146682786
151928865000711317,2018-02-22 09:37:07.687,4731873912108798989
151928865001710814,2018-02-22 09:37:19.353,5194388033616271441
151928865002319329,2018-02-22 09:37:23.965,1628211446283771556
151928868000084330,2018-02-22 09:37:31.250,4019544234309119121
151928868000359842,2018-02-22 09:37:34.989,188561789934724951
151928868001149142,2018-02-22 09:37:41.979,2473539245649234027
151928868001298026,2018-02-22 09:37:56.396,5001008967010512127
151928871000195936,2018-02-22 09:38:01.970,5350249541610081493
151928871000863922,2018-02-22 09:38:18.560,4120487549603641309
151928871002658515,2018-02-22 09:38:28.050,6179437081530183748
151928874000350607,2018-02-22 09:38:32.694,2926858624169281623
151928874000627504,2018-02-22 09:38:36.769,147495976228774272
151928874000614004,2018-02-22 09:38:36.803,5179334564867455383
151928874002088413,2018-02-22 09:38:50.557,7652671569830347705
151928874003379810,2018-02-22 09:38:52.217,1972559266454834187
151928877000001229,2018-02-22 09:39:00.057,7744789647505717152
151928877000450153,2018-02-22 09:39:03.669,5786743524304365852
151928877000597253,2018-02-22 09:39:03.676,5960663356484603137
151928877000690450,2018-02-22 09:39:06.315,5330853915339064050
151928877001079534,2018-02-22 09:39:11.223,2816985014139449652
151928877002240812,2018-02-22 09:39:21.934,225865730501826206
151928877002821550,2018-02-22 09:39:25.064,1053872066180104092
151928880000218635,2018-02-22 09:39:31.197,2890538502735525038
151928880000282736,2018-02-22 09:39:32.831,4219055842526816707
151928880000250536,2018-02-22 09:39:32.835,4799197256013903742
151928880001099905,2018-02-22 09:39:38.566,1782673491261967347
151928880001939507,2018-02-22 09:39:44.946,170116425094777341
151928880001508421,2018-02-22 09:39:44.959,9027695207258537
151928883001232012,2018-02-22 09:40:11.701,8345300501225042244
151928883001310307,2018-02-22 09:40:13.085,6428384454547750779
151928883001380435,2018-02-22 09:40:14.197,1186304731233574046
151928883001844935,2018-02-22 09:40:17.831,3581259959767162486
151928883001992403,2018-02-22 09:40:21.538,5096824464628022168
151928883002182642,2018-02-22 09:40:23.709,1122698166181461945
151928886000265107,2018-02-22 09:40:30.731,28683114439040730
151928886000342247,2018-02-22 09:40:32.668,7780919731291865810
151928886001022153,2018-02-22 09:40:36.735,2909775412994400330
151928886001168605,2018-02-22 09:40:40.621,2581958217300019608
151928886001567753,2018-02-22 09:40:43.092,7592749937328930940
151928886001596953,2018-02-22 09:40:43.243,4277492548107199967
151928886001231707,2018-02-22 09:40:43.647,4839707304087537057
151928886001525807,2018-02-22 09:40:44.138,5901715150660476522
151928886001757917,2018-02-22 09:40:47.143,2089377811490795408
151928886002156115,2018-02-22 09:40:51.763,2452578279053848711
151928886002913615,2018-02-22 09:40:58.372,4002193225618686570
151928886002738127,2018-02-22 09:40:58.469,779424543578928822
151928889000343407,2018-02-22 09:41:03.418,8544481459798840429
151928889000628141,2018-02-22 09:41:06.348,3374565283785223910
151928889000577420,2018-02-22 09:41:07.923,2277137318721134533
151928889001499741,2018-02-22 09:41:14.310,5050577051252792803
151928889001721750,2018-02-22 09:41:14.468,7588151859415429304
151928889002447112,2018-02-22 09:41:17.677,7177012731104285942
151928892000119442,2018-02-22 09:41:30.732,3607460703677390329
151928892000314238,2018-02-22 09:41:33.630,7269156174848620845
151928892002739212,2018-02-22 09:41:56.560,675158310886203207
151928892002733401,2018-02-22 09:41:57.972,8475306628782310381
151928898001600413,2018-02-22 09:42:45.688,7850651112840520505
151928898002790416,2018-02-22 09:42:56.278,8584970291163281516
151928898002822438,2018-02-22 09:42:56.506,5902655204458113042
151928901000097727,2018-02-22 09:43:00.558,5799982521575526411
151928901002058612,2018-02-22 09:43:20.280,6855103580609759643
151928901003372845,2018-02-22 09:43:24.962,1246079123812783645
151928904002378541,2018-02-22 09:43:54.807,3540126856884858512
151928907000084717,2018-02-22 09:44:01.853,8271785222848217798
151928907000890041,2018-02-22 09:44:09.045,3024823260205472969
151928907001234854,2018-02-22 09:44:12.633,9052710873684373561
151928907001999718,2018-02-22 09:44:20.169,5196033626182583675
151928907003274914,2018-02-22 09:44:29.331,7488228092696462021
151928910000748217,2018-02-22 09:44:39.104,557374448212014035
151928910001077547,2018-02-22 09:44:41.389,2813289139091904742
151928910001860041,2018-02-22 09:44:48.607,7123573006959705489
151928910003210150,2018-02-22 09:44:56.549,9059005207468886193
151928910002912703,2018-02-22 09:44:56.870,4375432261744990141
151928913000760618,2018-02-22 09:45:06.763,11769229792287905
151928913001081909,2018-02-22 09:45:11.784,455226643401101070
151928913001873630,2018-02-22 09:45:19.096,349413766014163390
151928916000382338,2018-02-22 09:45:34.601,735759030212082032
151928916001916450,2018-02-22 09:45:43.824,1297368662419612468
151928916002665934,2018-02-22 09:45:54.223,2547508558591716617
151928919000497238,2018-02-22 09:46:03.513,6825777889765901555
151928919001120126,2018-02-22 09:46:12.251,5826010743722913700
151928919000801024,2018-02-22 09:46:16.491,7610995140833296188
151928919001766441,2018-02-22 09:46:18.103,8947703085260980302
151928922000542805,2018-02-22 09:46:34.825,6543987055737930604
151928922000506936,2018-02-22 09:46:34.967,8722235665620616858
151928922000588924,2018-02-22 09:46:41.723,2761117994200286217
151928922001299754,2018-02-22 09:46:42.299,7239868943629739602
151928922001498129,2018-02-22 09:46:46.361,6441031086115913154
151928922001889435,2018-02-22 09:46:48.402,4827261762309888296
151928925000115835,2018-02-22 09:47:01.259,7664369169083248202
151928925000285048,2018-02-22 09:47:02.662,1587043109813536143
151928925001906917,2018-02-22 09:47:18.984,7121879382300360937
151928925002959209,2018-02-22 09:47:26.829,620539051243726464
151928928001602434,2018-02-22 09:47:46.838,2696185899190201041
151928928002727313,2018-02-22 09:47:48.609,5104233438927789736
151928928002277752,2018-02-22 09:47:52.115,8275396182623716123
151928931002681916,2018-02-22 09:48:27.522,3232159039259666695
151928934000136152,2018-02-22 09:48:31.158,913131607269636851
151928934000155312,2018-02-22 09:48:32.580,8896930348958465282
151928934000759138,2018-02-22 09:48:34.276,4063916357447768596
151928934000574429,2018-02-22 09:48:36.255,3336032371620845190
151928934001775545,2018-02-22 09:48:46.846,6901965512795951014
151928934001580501,2018-02-22 09:48:46.994,7324463930963399086
151928934002114010,2018-02-22 09:48:50.412,3545215848909345765
151928934002138907,2018-02-22 09:48:52.286,4061972193135330438
151928934002688748,2018-02-22 09:48:56.121,2213870049504800117
151928934003256132,2018-02-22 09:48:57.558,2841679091960451071
151928937001338102,2018-02-22 09:49:13.594,4213951915080533287
151928937003128709,2018-02-22 09:49:26.607,1210873792889455303
151928940000111310,2018-02-22 09:49:31.152,2046045562086264989
151928940001228850,2018-02-22 09:49:43.451,3784455504308087558
151928943000634138,2018-02-22 09:50:05.116,7852352755348157512
151928943001195027,2018-02-22 09:50:14.031,6353111126880024195
151928943002225015,2018-02-22 09:50:18.509,4246184140738817
151928943002960610,2018-02-22 09:50:28.725,7436461785521153250
151928946000870047,2018-02-22 09:50:38.969,2911720315211722235
151928946000962504,2018-02-22 09:50:39.955,7021904646789244754
151928946001228829,2018-02-22 09:50:43.404,6802392903894209149
151928946001815741,2018-02-22 09:50:49.167,2924036214356345873
151928946002668511,2018-02-22 09:50:51.709,8101169111032480418
151928949000684502,2018-02-22 09:51:03.880,6700540527585608494
151928949000522721,2018-02-22 09:51:04.024,6044611792116058884
151928949001181621,2018-02-22 09:51:08.320,7671588244747972610
151928949002871252,2018-02-22 09:51:25.395,6853642946398577531
151928952001243912,2018-02-22 09:51:38.524,8736614766190627022
151928952001605337,2018-02-22 09:51:45.918,5610324622909127953
151928952002178652,2018-02-22 09:51:52.221,3989716278035526714
151928955000211042,2018-02-22 09:52:02.274,391946284140699607
151928955000226205,2018-02-22 09:52:02.462,6479161911278692028
151928955001964854,2018-02-22 09:52:18.505,1692007372273650753
151928955002554813,2018-02-22 09:52:25.390,2355077997195273992
151928958000187310,2018-02-22 09:52:31.939,6921893883467891285
151928958000205613,2018-02-22 09:52:31.990,6625822103836733518
151928958000477112,2018-02-22 09:52:32.737,8600897985465005706
151928958000353226,2018-02-22 09:52:34.963,7421454633695723623
151928958000685218,2018-02-22 09:52:36.546,1797248110449087389
151928958001492929,2018-02-22 09:52:43.101,1851388153124609816
151928958000690926,2018-02-22 09:52:43.726,8889224419295649818
151928958001471213,2018-02-22 09:52:44.781,3087886514288640053
151928958001119926,2018-02-22 09:52:52.352,6043478888844729637
151928958002675916,2018-02-22 09:52:56.213,2372861023127488692
151928958002619206,2018-02-22 09:52:56.243,750749566639777114
151928961000029345,2018-02-22 09:53:01.470,405524513261644779
151928961000064603,2018-02-22 09:53:02.450,4200862683090909213
151928961003571234,2018-02-22 09:53:29.530,4151672001541477367
151928964000261118,2018-02-22 09:53:32.320,8661516805753200891
151928964000301252,2018-02-22 09:53:32.961,7874518707114535313
151928964001893009,2018-02-22 09:53:46.816,2207701982781728704
151928964002235536,2018-02-22 09:53:47.428,2487807399690193472
151928964001753452,2018-02-22 09:53:47.575,6757976881310094213
151928964002043418,2018-02-22 09:53:49.025,7693627955600613522
151928964003499614,2018-02-22 09:53:49.665,8853484594584284449
151928964002841347,2018-02-22 09:53:55.804,2277826414005084441
151928967000233612,2018-02-22 09:54:01.650,7817762717129250273
151928967000506018,2018-02-22 09:54:04.539,3246565776443555891
151928967000944929,2018-02-22 09:54:07.512,8043964868650795768
151928967000979752,2018-02-22 09:54:10.235,6016715571633904447
151928967001461729,2018-02-22 09:54:12.893,3245064917267264116
151928967002328011,2018-02-22 09:54:25.078,4421995062425427946
151928967001277026,2018-02-22 09:54:25.938,3972853509074380482
151928967002886946,2018-02-22 09:54:29.576,9120237949474181798
151928970000499235,2018-02-22 09:54:34.751,1434028126614103857
151928970000621330,2018-02-22 09:54:35.857,7584285558174960505
151928970000281326,2018-02-22 09:54:36.286,8731608056373201801
151928970000806632,2018-02-22 09:54:37.619,4028708834627996275
151928970002746950,2018-02-22 09:54:58.192,4941511742500468004
151928970001367626,2018-02-22 09:54:59.840,5243829023235769570
151928973000408618,2018-02-22 09:55:04.174,520741691181561167
151928973000508749,2018-02-22 09:55:07.255,4769786821548862479
151928973000901838,2018-02-22 09:55:09.482,3481186421602278798
151928973001907845,2018-02-22 09:55:19.546,192623147148292320
151928973002112639,2018-02-22 09:55:21.034,1774866368814248246
151928973001136926,2018-02-22 09:55:23.599,3899108628380472435
151928976000139624,2018-02-22 09:55:32.806,4624752839363963560
151928976000482835,2018-02-22 09:55:34.522,2424046346364206701
151928976000664227,2018-02-22 09:55:36.933,6914634116086041463
151928976000824530,2018-02-22 09:55:38.036,8247588025694835151
151928976002466935,2018-02-22 09:55:55.782,5962083875082647771
151928979001790105,2018-02-22 09:56:17.815,3347650126440144890
151928982000234213,2018-02-22 09:56:31.776,1455122599022369791
151928982000620445,2018-02-22 09:56:35.470,2241911814574683876
151928982000543510,2018-02-22 09:56:35.863,7333077877663961789
151928982000802343,2018-02-22 09:56:38.405,6264444041527253613
151928982000903546,2018-02-22 09:56:38.857,2991994400668531013
151928982001044204,2018-02-22 09:56:40.309,811695093055062710
151928982001084346,2018-02-22 09:56:41.059,3055263129400862686
151928982001711803,2018-02-22 09:56:47.506,6635999219117972356
151928982002220341,2018-02-22 09:56:53.179,6054934273640687229
151928982002428425,2018-02-22 09:56:58.636,8279845061943996938
151928985000866218,2018-02-22 09:57:08.517,7636196124561113084
151928985001109830,2018-02-22 09:57:09.626,6097450237236382114
151928985001299505,2018-02-22 09:57:13.947,3756895488700956121
151928985001419840,2018-02-22 09:57:14.517,976829374033551575
151928985001696201,2018-02-22 09:57:17.267,7583811371220413415
151928985002377710,2018-02-22 09:57:24.729,2694315869204281965
151928985002882818,2018-02-22 09:57:29.083,8318663737245183942
151928988000144053,2018-02-22 09:57:31.256,8397512501945622612
151928988000496408,2018-02-22 09:57:35.438,8979555705263544928
151928988001629221,2018-02-22 09:57:44.998,4682867124115428435
151928988000742126,2018-02-22 09:57:45.516,2049050280281003184
151928988001614230,2018-02-22 09:57:47.607,688670182237866436
151928988002292644,2018-02-22 09:57:52.545,7829510403661938741
151928988002804115,2018-02-22 09:57:59.115,8989281591836145998
151928991000594513,2018-02-22 09:58:06.882,15748854848907969
151928991000678707,2018-02-22 09:58:07.788,6274178279895016533
151928991000813509,2018-02-22 09:58:08.660,899054866669133908
151928991001146754,2018-02-22 09:58:11.788,711832374217735809
151928991001973048,2018-02-22 09:58:19.835,8328944613913386024
151928991002361048,2018-02-22 09:58:22.873,2734539792934185620
151928991001290526,2018-02-22 09:58:26.656,7405074457385831030
151928991002951748,2018-02-22 09:58:29.207,8178964289500898214
151928994000061106,2018-02-22 09:58:30.669,8889115766773552831
151928994001047304,2018-02-22 09:58:40.215,6290368308925921941
151928994001145526,2018-02-22 09:58:53.659,400799331562155388
151928997000446453,2018-02-22 09:59:03.544,6364006705425812323
151928997001835246,2018-02-22 09:59:17.799,473361854009635865
151928997001666450,2018-02-22 09:59:18.601,4391734706781987100
151928997001894428,2018-02-22 09:59:20.274,1978423862813805439
151928997002027635,2018-02-22 09:59:22.101,8351688267700914179
151928997002584112,2018-02-22 09:59:26.509,1391063505940230871
151928997002838234,2018-02-22 09:59:28.052,2615967135347690831
151928997002864310,2018-02-22 09:59:28.791,2568667703212707771
151928997002746005,2018-02-22 09:59:29.685,3590927644613717471
151929000000076453,2018-02-22 09:59:30.599,1090415019552621837
151929000000142306,2018-02-22 09:59:31.502,9108991109524490115
151929000000796718,2018-02-22 09:59:38.538,1235166743942791255
151929000001755229,2018-02-22 09:59:47.534,8257871775747439006
151929000001909850,2018-02-22 09:59:49.390,4139040247470145878
151929003001287645,2018-02-22 10:00:13.018,2331968961362910471
151929003001978046,2018-02-22 10:00:18.500,4559452695507815432
151929003002665703,2018-02-22 10:00:26.006,301165263060376961
151929003002889318,2018-02-22 10:00:29.452,7120069523681618870
151929006001043551,2018-02-22 10:00:40.434,2842869201281391550
151929006002054444,2018-02-22 10:00:40.582,3190975991418664912
151929006001200752,2018-02-22 10:00:41.524,5755161922494661544
151929006002263927,2018-02-22 10:00:48.372,7410619954466155468
151929006002364113,2018-02-22 10:00:53.103,2750470659967976330
151929006002950009,2018-02-22 10:00:59.969,3674963355341688638
151929009000314044,2018-02-22 10:01:03.360,8584427058573048561
151929009000449006,2018-02-22 10:01:03.579,6702878550437149300
151929009001386703,2018-02-22 10:01:14.543,4337670559957727203
151929009001811303,2018-02-22 10:01:17.380,2036519086282294394
151929009002525829,2018-02-22 10:01:24.402,564424252952839087
151929012000543711,2018-02-22 10:01:35.469,7336930744371988625
151929012000568350,2018-02-22 10:01:35.900,3496800707790463078
151929012001556805,2018-02-22 10:01:45.809,5775639134741473847
151929012002236134,2018-02-22 10:01:47.471,8595812714287262377
151929012002742145,2018-02-22 10:01:57.778,1670385921361610660
151929015000939235,2018-02-22 10:02:09.360,2534684626859309653
151929015000460626,2018-02-22 10:02:10.212,6760710129704637027
151929015001185414,2018-02-22 10:02:11.925,99757856926159462
151929015001403906,2018-02-22 10:02:13.235,5767939578356834717
151929015001960247,2018-02-22 10:02:19.719,6230277127842301859
151929015001972535,2018-02-22 10:02:19.774,5384225510945270056
151929015002573935,2018-02-22 10:02:24.265,2545054297264481075
151929018000177006,2018-02-22 10:02:31.827,1528766049001829880
151929018001615334,2018-02-22 10:02:44.042,942493503585022899
151929018001562417,2018-02-22 10:02:44.950,6284975520720563309
151929018000796922,2018-02-22 10:02:46.259,7492791570417171416
151929018002399638,2018-02-22 10:02:53.780,6274464395111223926
151929018002764350,2018-02-22 10:02:54.253,1470276115326631113
151929021000452617,2018-02-22 10:03:04.350,4893703721974772061
151929021002335830,2018-02-22 10:03:23.176,5331612856755154488
151929021002525750,2018-02-22 10:03:25.139,4625324940748904476
151929021002406334,2018-02-22 10:03:25.388,8086507945054319723
151929024000482547,2018-02-22 10:03:34.962,5535401732213255629
151929024001863014,2018-02-22 10:03:47.689,4273302264215818270
151929027000835629,2018-02-22 10:04:08.329,2461495310978114296
151929027001372419,2018-02-22 10:04:13.787,1148843483339470257
151929027002012552,2018-02-22 10:04:20.782,328202424514054089
151929027002090747,2018-02-22 10:04:21.063,4257386945664729603
151929027002213618,2018-02-22 10:04:22.437,5663496571759596504
151929027002902709,2018-02-22 10:04:28.924,3604863876316550459
151929030000653028,2018-02-22 10:04:36.493,3605947338229294069
151929030001145308,2018-02-22 10:04:40.703,3714403893932472310
151929030002063119,2018-02-22 10:04:51.100,792746613901506424
151929030002431838,2018-02-22 10:04:53.875,5833795412882152294
151929033000383406,2018-02-22 10:05:04.340,4838549629977444258
151929033000815720,2018-02-22 10:05:08.981,7399567898179266282
151929033001806402,2018-02-22 10:05:13.874,404298736584135448
151929033001683814,2018-02-22 10:05:16.468,6420885776980756098
151929033001933136,2018-02-22 10:05:19.186,1736673977743516433
151929033002085408,2018-02-22 10:05:22.252,5225455926965476474
151929033002956939,2018-02-22 10:05:28.733,708133998068376995
151929036000090705,2018-02-22 10:05:30.964,4593251270785671118
151929036001062302,2018-02-22 10:05:40.468,1317127716740927762
151929036001729635,2018-02-22 10:05:47.409,3236538794202129864
151929036001736633,2018-02-22 10:05:47.846,1471244379517337097
151929036002163547,2018-02-22 10:05:51.624,8942510301556743074
151929039000577101,2018-02-22 10:06:04.572,2490363883696769285
151929039000557744,2018-02-22 10:06:06.004,9126269239580252720
151929039000662510,2018-02-22 10:06:07.314,717834353235174895
151929039001127614,2018-02-22 10:06:11.045,7116243440081538650
151929039002079738,2018-02-22 10:06:20.453,434640598165163840
151929039002790521,2018-02-22 10:06:28.762,1132336124831140141
151929039002923521,2018-02-22 10:06:28.907,1878805819825099929
151929042000716628,2018-02-22 10:06:36.265,995306128977915645
151929042001384746,2018-02-22 10:06:43.861,8359949294246596697
151929042001439646,2018-02-22 10:06:45.243,1610354627989609265
151929042002655450,2018-02-22 10:06:57.787,3619024915678988160
151929045000568546,2018-02-22 10:07:05.872,5792548561035159685
151929045001153747,2018-02-22 10:07:09.897,8099185446474160938
151929045001382053,2018-02-22 10:07:10.746,223091584612925661
151929045001679944,2018-02-22 10:07:17.709,869529991551867788
151929048000039746,2018-02-22 10:07:30.460,6570140019843656081
151929048000314246,2018-02-22 10:07:33.322,4588748405494567922
151929048000384616,2018-02-22 10:07:33.874,1957808596615465737
151929048000938544,2018-02-22 10:07:36.460,5900424427204603381
151929048001481039,2018-02-22 10:07:45.107,8038724257636842464
151929051000907221,2018-02-22 10:08:09.977,8515693796906309817
151929051002002529,2018-02-22 10:08:20.077,4600388744123091802
151929051002666054,2018-02-22 10:08:27.105,3848004057482012784
151929051002950239,2018-02-22 10:08:27.589,2439929818128331550
151929054000142637,2018-02-22 10:08:31.622,2832393482039148299
151929054000664028,2018-02-22 10:08:35.968,3908304368853122267
151929054000716421,2018-02-22 10:08:37.335,5241327420181415085
151929054001144905,2018-02-22 10:08:39.134,2751012646910907552
151929054000963920,2018-02-22 10:08:39.589,3450061031217806630
151929054001606109,2018-02-22 10:08:45.335,286197453333629279
151929054002253818,2018-02-22 10:08:53.210,6697112912213339975
151929054002601552,2018-02-22 10:08:57.087,8540911981120102050
151929057000332708,2018-02-22 10:09:04.979,736215254285593766
151929057000741008,2018-02-22 10:09:07.257,8313183212750038826
151929057001075641,2018-02-22 10:09:10.634,4120854522100004679
151929057001896652,2018-02-22 10:09:19.626,5368651831067467926
151929057002617539,2018-02-22 10:09:26.201,981893972565526440
151929060001216809,2018-02-22 10:09:41.449,7749968109952802522
151929060001267914,2018-02-22 10:09:42.563,1898770933001178015
151929060001338906,2018-02-22 10:09:42.706,724027307699294609
151929060001389740,2018-02-22 10:09:43.026,3401829105755707445
151929060001754737,2018-02-22 10:09:47.995,1837323366666547206
151929060001998127,2018-02-22 10:09:48.419,1104468143301217259
151929060002677941,2018-02-22 10:09:58.497,4305066357133346467
151929060002735157,2018-02-22 10:09:59.762,3133153471181071448
151929063000869244,2018-02-22 10:10:08.524,4167189905535060826
151929063001089811,2018-02-22 10:10:10.982,7225839421454165746
151929063001117148,2018-02-22 10:10:11.596,8733387606192866195
151929063002312552,2018-02-22 10:10:23.825,3001681022576365915
151929066000210429,2018-02-22 10:10:33.357,3289601118802059514
151929066000624818,2018-02-22 10:10:35.822,1297421803784722697
151929066001430644,2018-02-22 10:10:44.800,8685129122680064
151929066002446705,2018-02-22 10:10:53.888,6455080729663610356
151929066002346014,2018-02-22 10:10:53.902,8363603722311124632
151929066002856420,2018-02-22 10:10:56.685,2674990940489525950
151929066002845420,2018-02-22 10:10:57.655,7032306873000999271
151929066002912548,2018-02-22 10:10:58.904,6832008768531779241
151929066003284649,2018-02-22 10:10:59.004,3964345909181392734
151929069000339538,2018-02-22 10:11:03.841,8191163886951365568
151929069000360436,2018-02-22 10:11:04.127,9041036740272320219
151929069001002339,2018-02-22 10:11:08.678,8623642708569049458
151929069002410234,2018-02-22 10:11:24.146,2714376778686501422
151929072000701552,2018-02-22 10:11:35.875,5137190793019263829
151929072001218714,2018-02-22 10:11:42.969,5278723371325156086
151929072001515844,2018-02-22 10:11:44.690,3168913421368934305
151929072002062039,2018-02-22 10:11:50.566,3015761808279157136
151929072001159823,2018-02-22 10:11:51.917,3501684488927062498
151929072002536206,2018-02-22 10:11:54.204,5410636891657328271
151929075000661914,2018-02-22 10:12:07.162,7148755942376977
151929075001364738,2018-02-22 10:12:13.778,4927698705974731295
151929075003466435,2018-02-22 10:12:24.627,8389011732783955506
151929075002688421,2018-02-22 10:12:26.214,6041608371417398954
151929078000499810,2018-02-22 10:12:35.430,6154071302240514357
151929078001190003,2018-02-22 10:12:41.217,7588000757724196375
151929078001138152,2018-02-22 10:12:41.810,2388568147553092704
151929081000044342,2018-02-22 10:13:00.412,2596665412714240539
151929081000473127,2018-02-22 10:13:05.176,7507436488397344462
151929081000721053,2018-02-22 10:13:07.179,3050696977324444976
151929081000814747,2018-02-22 10:13:08.055,681861634276042616
151929081002175644,2018-02-22 10:13:11.007,1342950642110930793
151929081002698016,2018-02-22 10:13:25.983,2373731772081419962
151929084000037754,2018-02-22 10:13:30.822,6714167905884576937
151929084000327627,2018-02-22 10:13:32.994,164459881912998727
151929084001195706,2018-02-22 10:13:42.169,4378990379482491547
151929084001537012,2018-02-22 10:13:43.792,8499341219063885075
151929084002511927,2018-02-22 10:13:55.905,1306241428776080697
151929084002888438,2018-02-22 10:13:59.791,3262044192877433028
151929087000504553,2018-02-22 10:14:03.194,6420716039472016619
151929087001051220,2018-02-22 10:14:09.369,8074369608641997865
151929087000929750,2018-02-22 10:14:10.062,9039433057549455166
151929087001495444,2018-02-22 10:14:15.122,7564316787647174337
151929087002551917,2018-02-22 10:14:25.631,3421987408124645263
151929087003798632,2018-02-22 10:14:29.940,6259302270100938201
151929090000395134,2018-02-22 10:14:34.234,3806925406968351501
151929090000543439,2018-02-22 10:14:36.591,2908196167683723934
151929090001206227,2018-02-22 10:14:41.281,4561042634253209030
151929090001440621,2018-02-22 10:14:44.235,2857137228293040082
151929090001680935,2018-02-22 10:14:46.162,6484327562001620577
151929090001440226,2018-02-22 10:14:53.684,2519212805987089471
151929093000271219,2018-02-22 10:15:02.498,8781808521033460571
151929093002598529,2018-02-22 10:15:26.261,5935962655512074137
151929093002855446,2018-02-22 10:15:27.532,780579440516346088
151929096000246205,2018-02-22 10:15:31.715,7548615967003716491
151929096001708227,2018-02-22 10:15:47.087,1850970798200311060
151929096002089836,2018-02-22 10:15:52.583,5837222186591156740
151929096002599335,2018-02-22 10:15:53.293,193192656621036788
151929099000080001,2018-02-22 10:16:00.330,7129137888296233037
151929099000302749,2018-02-22 10:16:02.445,5859506225076133126
151929099000476853,2018-02-22 10:16:04.454,2073981574694065020
151929099000855327,2018-02-22 10:16:09.940,1352549588652452497
151929099001392127,2018-02-22 10:16:14.856,1405086280157816830
151929099001826641,2018-02-22 10:16:18.036,4857994115661615809
151929099002717636,2018-02-22 10:16:28.662,7051640385100477836
151929102000453850,2018-02-22 10:16:33.971,8533039358175481086
151929102001608935,2018-02-22 10:16:45.249,1014041879203646797
151929102002364929,2018-02-22 10:16:53.350,3589682856654464022
151929102002935044,2018-02-22 10:16:55.176,5669163711708990346
151929105000647541,2018-02-22 10:17:06.028,4688115647467799595
151929105001011829,2018-02-22 10:17:06.619,8524383891094231224
151929105001062916,2018-02-22 10:17:10.211,3873844827726897398
151929108000913429,2018-02-22 10:17:35.852,4146289884718341813
151929108001313353,2018-02-22 10:17:43.335,6323494372327111239
151929108001277753,2018-02-22 10:17:43.342,7166980257253996405
151929108001658210,2018-02-22 10:17:47.083,7266831139770270861
151929108001827909,2018-02-22 10:17:48.792,8159215347712154526
151929108002058815,2018-02-22 10:17:50.510,965569562963923308
151929108002293805,2018-02-22 10:17:52.947,8791816514844506978
151929111000258631,2018-02-22 10:18:01.197,3035681512431584214
151929111000327241,2018-02-22 10:18:02.926,4899589731470578488
151929111000995617,2018-02-22 10:18:08.350,1468001630334048413
151929111001208320,2018-02-22 10:18:12.695,7004267238462309187
151929111002495852,2018-02-22 10:18:23.229,8592043170290820004
151929111003427018,2018-02-22 10:18:28.452,4251522093277019453
151929114000244120,2018-02-22 10:18:32.676,4750791304718648811
151929114001508409,2018-02-22 10:18:37.225,3988618397099864014
151929114001100802,2018-02-22 10:18:37.729,3491047001039920790
151929114001200602,2018-02-22 10:18:39.450,1724433781391147975
151929114002042641,2018-02-22 10:18:49.808,7453967334622232286
151929114002473333,2018-02-22 10:18:54.521,9206496635024774167
151929114002818137,2018-02-22 10:18:58.359,7673063301707698245
151929117000297031,2018-02-22 10:19:02.644,6146994840362971976
151929117000836204,2018-02-22 10:19:03.914,8345536244760264693
151929117000702801,2018-02-22 10:19:04.043,4837070793117630077
151929117001110816,2018-02-22 10:19:11.258,138706157350409885
151929117001182631,2018-02-22 10:19:12.878,1516797467803523679
151929117001363841,2018-02-22 10:19:13.376,5833657733008369138
151929117002397320,2018-02-22 10:19:23.955,5597683831508884654
151929117002437212,2018-02-22 10:19:24.448,8309144004922691000
151929117002880654,2018-02-22 10:19:28.297,6995606617745178817
151929120000803819,2018-02-22 10:19:37.299,2448741476995495645
151929120000855143,2018-02-22 10:19:39.073,4870354392539811410
151929120001714647,2018-02-22 10:19:40.316,492805929195682731
151929120001367720,2018-02-22 10:19:43.331,3746970504110344669
151929120001587629,2018-02-22 10:19:46.092,283544799879818332
151929120002249121,2018-02-22 10:19:52.808,3374446452286536100
151929120002366533,2018-02-22 10:19:53.987,7102274524579652613
151929120003198516,2018-02-22 10:19:58.801,3747059391067001113
151929123000321916,2018-02-22 10:20:03.571,7951709383211547721
151929123001140510,2018-02-22 10:20:10.019,3656359459504738959
151929126000145711,2018-02-22 10:20:31.615,5610555507760110067
151929126000417925,2018-02-22 10:20:34.311,8732060938791788471
151929126000324826,2018-02-22 10:20:36.049,905274207643875887
151929126000762604,2018-02-22 10:20:37.004,7365503563912498616
151929126001512430,2018-02-22 10:20:44.769,3753358103331692361
151929126002375002,2018-02-22 10:20:54.577,9190304692928307434
151929126002950450,2018-02-22 10:20:56.815,6273828048818376946
151929129000260316,2018-02-22 10:21:02.443,4432333665701847926
151929129002860733,2018-02-22 10:21:22.378,5038755647659043077
151929129002800910,2018-02-22 10:21:28.808,7086141291411131514
151929132000234327,2018-02-22 10:21:33.049,7779171558288529733
151929132001217216,2018-02-22 10:21:41.405,8105730326366827577
151929132001625417,2018-02-22 10:21:45.102,8519492282046290897
151929135000311920,2018-02-22 10:22:03.353,3773642164827932640
151929135001098504,2018-02-22 10:22:11.083,7577883764082165621
151929135001163020,2018-02-22 10:22:11.851,6306608478333059778
151929135002701731,2018-02-22 10:22:27.367,3633212363010747844
